match_id,date_time,game_duration,game_type,set_name,set_number,map_id,player_nick,win,level,gold_left,placement,players_eliminated,time_eliminated,damage_to_players,character,item,rarity,tier
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_XinZhao,TFT16_Item_SorcererEmblemItem,1,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Wukong,TFT_Item_SpectralGauntlet,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Wukong,TFT_Item_NightHarvester,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Yunara,TFT_Item_MadredsBloodrazor,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Annie,TFT_Item_Leviathan,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Annie,TFT_Item_GuinsoosRageblade,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Annie,TFT_Item_PowerGauntlet,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,PoucaTatica#3134,false,9,15,7,0,1653.047974,62,TFT16_Sett,TFT_Item_UnstableConcoction,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Sion,TFT_Item_RedBuff,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Sion,TFT_Item_GargoyleStoneplate,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Sion,TFT_Item_Redemption,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Aphelios,TFT_Item_RunaansHurricane,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Aphelios,TFT_Item_InfinityEdge,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Aphelios,TFT_Item_GuinsoosRageblade,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Bard,TFT_Item_BlueBuff,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Bard,TFT_Item_ArchangelsStaff,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Braum,TFT16_Item_BrawlerEmblemItem,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Braum,TFT_Item_NightHarvester,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Volibear,TFT_Item_Bloodthirster,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Alissonrds#GLHF,true,9,40,1,3,2434.192139,170,TFT16_Volibear,TFT_Item_UnstableConcoction,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Vi,TFT7_Item_ShimmerscaleGamblersBlade,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Vi,TFT_Item_RecurveBow,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Vi,TFT_Item_BrambleVest,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Loris,TFT7_Item_ShimmerscaleMogulsMail,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Loris,TFT_Item_RedBuff,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Loris,TFT_Item_GargoyleStoneplate,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Seraphine,TFT_Item_RapidFireCannon,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Seraphine,TFT_Item_RabadonsDeathcap,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Seraphine,TFT_Item_StatikkShiv,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Swain,TFT_Item_DragonsClaw,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Swain,TFT_Item_ChainVest,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_Swain,TFT_Item_Crownguard,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_THex,TFT_Item_PowerGauntlet,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_THex,TFT_Item_InfinityEdge,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Khanm#br1,true,9,40,2,1,2434.192139,150,TFT16_THex,TFT_Item_Deathblade,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Lissandra,TFT_Item_RabadonsDeathcap,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Wukong,TFT_Item_BrambleVest,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Wukong,TFT_Item_DragonsClaw,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Wukong,TFT_Item_WarmogsArmor,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Volibear,TFT_Item_TitansResolve,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Volibear,TFT_Item_AdaptiveHelm,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Ryze,TFT_Item_Morellonomicon,7,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Ryze,TFT_Item_JeweledGauntlet,7,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,Exoddia#MOGe,false,9,7,5,1,1923.667358,71,TFT16_Ryze,TFT_Item_SpearOfShojin,7,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Taric,TFT_Item_WarmogsArmor,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Taric,TFT_Item_FrozenHeart,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Taric,TFT_Item_RedBuff,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Skarner,TFT_Item_GargoyleStoneplate,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Swain,TFT_Item_ThiefsGloves,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Swain,TFT_Item_BrambleVest,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Swain,TFT_Item_TitansResolve,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Kindred,TFT_Item_GuinsoosRageblade,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Kindred,TFT_Item_UnstableConcoction,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,048costa#br1,false,9,1,8,0,1659.107056,50,TFT16_Kindred,TFT_Item_InfinityEdge,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Vayne,TFT_Item_GuinsoosRageblade,2,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Vayne,TFT_Item_MadredsBloodrazor,2,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Vayne,TFT_Item_RunaansHurricane,2,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Garen,TFT_Item_RedBuff,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Garen,TFT_Item_GargoyleStoneplate,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Garen,TFT_Item_NightHarvester,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Lux,TFT_Item_SpearOfShojin,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Lux,TFT_Item_PowerGauntlet,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Lux,TFT_Item_RabadonsDeathcap,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Swain,TFT_Item_ThiefsGloves,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Swain,TFT_Item_Deathblade,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Swain,TFT_Item_RunaansHurricane,4,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,EXO#DNILO,true,9,1,3,1,2325.489258,146,TFT16_Galio,TFT_Item_DragonsClaw,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Blitzcrank,TFT16_Item_YordleEmblemItem,0,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Blitzcrank,TFT16_Item_FreljordEmblemItem,0,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Vi,TFT16_Item_NoxusEmblemItem,1,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Sejuani,TFT_Item_BrambleVest,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Jinx,TFT_Item_GuinsoosRageblade,2,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Jinx,TFT_Item_RunaansHurricane,2,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Jinx,TFT_Item_InfinityEdge,2,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Braum,TFT_Item_WarmogsArmor,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Braum,TFT_Item_SpectralGauntlet,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Braum,TFT_Item_BrambleVest,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Warwick,TFT_Item_TitansResolve,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Warwick,TFT_Item_GuardianAngel,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Warwick,TFT_Item_GuinsoosRageblade,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Kindred,TFT16_Item_ZaunEmblemItem,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,O Chico Muletas#CPX,true,9,0,4,1,1904.842041,106,TFT16_Lucian,TFT_Item_ForceOfNature,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Nautilus,TFT_Item_GargoyleStoneplate,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Nautilus,TFT_Item_WarmogsArmor,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Nautilus,TFT16_Item_Bilgewater_FreebootersFrock,2,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_MissFortune,TFT_Item_LastWhisper,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_MissFortune,TFT_Item_SpearOfShojin,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_MissFortune,TFT16_Item_Bilgewater_DeadmansDagger,4,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Lucian,TFT_Item_JeweledGauntlet,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Lucian,TFT_Item_ArchangelsStaff,6,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_TahmKench,TFT_Item_FrozenHeart,6,2
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_TahmKench,TFT_Item_NightHarvester,6,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Garen,TFT_Item_Bloodthirster,4,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Garen,TFT16_Item_MagusEmblemItem,4,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Annie,TFT_Item_RabadonsDeathcap,6,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Annie,TFT_Item_ArchangelsStaff,6,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Annie,TFT_Item_SpearOfShojin,6,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_AnnieTibbers,TFT_Item_WarmogsArmor,9,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_AnnieTibbers,TFT16_Item_DemaciaEmblemItem,9,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_AnnieTibbers,TFT_Item_TitansResolve,9,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Ashe,TFT_Item_SparringGloves,1,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Wukong,TFT_Item_RedBuff,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Wukong,TFT_Item_GargoyleStoneplate,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Wukong,TFT_Item_NightHarvester,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Yunara,TFT_Item_GuinsoosRageblade,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Yunara,TFT_Item_RunaansHurricane,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Yunara,TFT_Item_InfinityEdge,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Ryze,TFT_Item_JeweledGauntlet,7,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Ryze,TFT_Item_Leviathan,7,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Ryze,TFT_Item_AdaptiveHelm,7,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_XinZhao,TFT_Item_Spatula,1,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Loris,TFT_Item_ThiefsGloves,2,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Loris,TFT_Item_WarmogsArmor,2,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Loris,TFT_Item_Morellonomicon,2,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Braum,TFT16_Item_DemaciaEmblemItem,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Braum,TFT_Item_RedBuff,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Braum,TFT_Item_GargoyleStoneplate,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Kaisa,TFT16_Item_DemaciaEmblemItem,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Kaisa,TFT_Item_GuinsoosRageblade,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Kaisa,TFT5_Item_HextechGunbladeRadiant,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Wukong,TFT_Item_Redemption,4,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Nasus,TFT_Item_SpectralGauntlet,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Nasus,TFT_Item_NightHarvester,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Nasus,TFT5_Item_GargoyleStoneplateRadiant,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Azir,TFT_Item_MadredsBloodrazor,6,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Azir,TFT_Item_GuinsoosRageblade,6,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Azir,TFT_Item_PowerGauntlet,6,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Sett,TFT_Item_UnstableConcoction,6,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Sett,TFT_Item_UnstableConcoction,6,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Sett,TFT_Item_JeweledGauntlet,6,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Ryze,TFT_Item_StatikkShiv,7,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Ryze,TFT_Item_Morellonomicon,7,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Ryze,TFT_Item_SpearOfShojin,7,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Jinx,TFT_Item_LastWhisper,2,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Jinx,TFT_Item_RunaansHurricane,2,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Jinx,TFT_Item_GuinsoosRageblade,2,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Braum,TFT_Item_SpectralGauntlet,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Braum,TFT_Item_WarmogsArmor,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Braum,TFT_Item_Redemption,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Warwick,TFT_Item_SteraksGage,4,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Warwick,TFT_Item_Bloodthirster,4,2
